iso3c,country,variablename,dimension,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NGA,Nigeria,Socio-economic vulnerability,Environmental,,,,,,,,,5.6,
NGA,Nigeria,Stability,Political,,,,,,,,,-2.1927,
NGA,Nigeria,Strength of civil society,Environmental,,,,,,,,,0.763,
NGA,Nigeria,Strength of civil society,Societal,,,,,,,,,0.763,
NGA,Nigeria,Unemployment rate,Economic,,,,,,,,,6.02600002288818,
NGA,Nigeria,Uprooted people,Societal,,,,,,,,,7.5,
NGA,Nigeria,Urbanisation,Environmental,,,,,,,,,4.2388468031755,
NGA,Nigeria,Urbanisation,Societal,,,,,,,,,4.2388468031755,
NGA,Nigeria,Violent crime,Security,,,,,,,4,,,
NGA,Nigeria,Voice and accountability,Political,,,,,,,,,-0.4079276,
NGA,Nigeria,Voice and accountability,Societal,,,,,,,,,-0.4079276,
NGA,Nigeria,Women in parliament,Political,,,,,,,,,5.6,
NIC,Nicaragua,Access to justice,Societal,,,,,,,,,0.231,
NIC,Nicaragua,Aid dependency,Economic,,,,,,,,,2.6,
NIC,Nicaragua,Armed security officers,Security,,,,,,,,,,1.29
NIC,Nicaragua,Battle-related deaths,Security,,,,,,,,,0,
NIC,Nicaragua,Clientelism,Political,,,,,,,,,0.665,
NIC,Nicaragua,Conflict risk,Security,,,,,,,,,8,
NIC,Nicaragua,Control over territory,Security,,,,,,,,,74.667,
NIC,Nicaragua,Corruption,Political,,,,,,,,,25,
NIC,Nicaragua,Debt,Economic,,,,,,,,,37.206,
NIC,Nicaragua,Disaster risk,Environmental,,,,,,,,,6.6,
NIC,Nicaragua,Education,Economic,,,,,,,,,0.566,
NIC,Nicaragua,Environmental performance,Environmental,,,,,,,,,55.04,
NIC,Nicaragua,Food insecurity,Economic,,,,,,,,,4.3,
NIC,Nicaragua,Food insecurity,Environmental,,,,,,,,,4.3,
NIC,Nicaragua,Formal alliances,Security,,,,,,,1,,,
NIC,Nicaragua,GDP growth,Economic,,,,,,,,,-5.01561997474037,
NIC,Nicaragua,Gender discrimination,Security,,,,,,,,25.6,,
NIC,Nicaragua,Gender inequality,Societal,,,,,,,,,0.455,
NIC,Nicaragua,GINI,Societal,,,,,,,,47,,
NIC,Nicaragua,Government effectiveness,Environmental,,,,,,,,,-0.8024699,
NIC,Nicaragua,Government effectiveness,Political,,,,,,,,,-0.8024699,
NIC,Nicaragua,Homicide rate,Security,,,,,,,7.4,,,
NIC,Nicaragua,Horizontal inequality,Societal,,,,,,,,,-0.735,
NIC,Nicaragua,Impact of terrorism,Security,,,,,,,,,2.952,
NIC,Nicaragua,Infectious diseases,Environmental,,,,,,,,30.3613292910197,,
NIC,Nicaragua,Judicial constraints,Political,,,,,,,,,0.03,
NIC,Nicaragua,Legislative constraints,Political,,,,,,,,,0.092,
NIC,Nicaragua,NEET,Economic,,,,,1.42,,,,,
NIC,Nicaragua,Non-state and one-sided violence,Security,,,,,,,,,0,
NIC,Nicaragua,Physical integrity,Political,,,,,,,,,0.173,
NIC,Nicaragua,Police officers,Security,,,,,,,,,,1.85
NIC,Nicaragua,Regional government independence,Political,,,,,,,,,0.39,
NIC,Nicaragua,Regulatory quality,Economic,,,,,,,,,-0.6863752,
NIC,Nicaragua,Remoteness,Economic,,,,,,,62.3642349243164,,,
NIC,Nicaragua,Resource dependence,Economic,,,,,,,,3.4557296981439,,
NIC,Nicaragua,Rule of law,Environmental,,,,,,,,,-1.039721,
NIC,Nicaragua,Rule of law,Security,,,,,,,,,-1.039721,
NIC,Nicaragua,Share of women in labour force,Economic,,,,,,,,,,60.853189775431
NIC,Nicaragua,Socio-economic vulnerability,Economic,,,,,,,,,5.2,
NIC,Nicaragua,Socio-economic vulnerability,Environmental,,,,,,,,,5.2,
NIC,Nicaragua,Stability,Political,,,,,,,,,-0.8013505,
NIC,Nicaragua,Strength of civil society,Environmental,,,,,,,,,0.1,
NIC,Nicaragua,Strength of civil society,Societal,,,,,,,,,0.1,
NIC,Nicaragua,Unemployment rate,Economic,,,,,,,,,4.47900009155273,
NIC,Nicaragua,Uprooted people,Societal,,,,,,,,,0.8,
NIC,Nicaragua,Urbanisation,Environmental,,,,,,,,,1.63714154226712,
NIC,Nicaragua,Urbanisation,Societal,,,,,,,,,1.63714154226712,
NIC,Nicaragua,Violent crime,Security,,,,,,,1.66666666666667,,,
NIC,Nicaragua,Voice and accountability,Political,,,,,,,,,-1.083065,
NIC,Nicaragua,Voice and accountability,Societal,,,,,,,,,-1.083065,
NIC,Nicaragua,Women in parliament,Political,,,,,,,,,45.7,
NLD,Netherlands,Access to justice,Societal,,,,,,,,,0.949,
NLD,Netherlands,Aid dependency,Economic,,,,,,,,,0.1,
NLD,Netherlands,Armed security officers,Security,,,,,,,,,,1.311
NLD,Netherlands,Battle-related deaths,Security,,,,,,,,,0,
NLD,Netherlands,Clientelism,Political,,,,,,,,,0.02,
NLD,Netherlands,Conflict risk,Security,,,,,,,,,0,
NLD,Netherlands,Control over territory,Security,,,,,,,,,98.333,
NLD,Netherlands,Corruption,Political,,,,,,,,,82,
NLD,Netherlands,Debt,Economic,,,,,,,,,52.388,
NLD,Netherlands,Disaster risk,Environmental,,,,,,,,,2,
NLD,Netherlands,Education,Economic,,,,,,,,,0.906,
NLD,Netherlands,Environmental performance,Environmental,,,,,,,,,75.46,
NLD,Netherlands,Food insecurity,Economic,,,,,,,,,1.6,
NLD,Netherlands,Food insecurity,Environmental,,,,,,,,,1.6,
NLD,Netherlands,Formal alliances,Security,,,,,,,3,,,
NLD,Netherlands,GDP growth,Economic,,,,,,,,,2.00369176512203,
NLD,Netherlands,Gender discrimination,Security,,,,,,,,13.5,,
NLD,Netherlands,Gender inequality,Societal,,,,,,,,,0.041,
NLD,Netherlands,GINI,Societal,,,,,,,,26.3999996185303,,
NLD,Netherlands,Government effectiveness,Environmental,,,,,,,,,1.850466,
NLD,Netherlands,Government effectiveness,Political,,,,,,,,,1.850466,
NLD,Netherlands,Homicide rate,Security,,,,,,,,0.8,,
NLD,Netherlands,Horizontal inequality,Societal,,,,,,,,,2.088,
NLD,Netherlands,Impact of terrorism,Security,,,,,,,,,2.347,
NLD,Netherlands,Infectious diseases,Environmental,,,,,,,,41.6614929286123,,
NLD,Netherlands,Judicial constraints,Political,,,,,,,,,0.963,
NLD,Netherlands,Legislative constraints,Political,,,,,,,,,0.967,
NLD,Netherlands,NEET,Economic,,,,,,,,,4.18,
NLD,Netherlands,Non-state and one-sided violence,Security,,,,,,,,,0,
NLD,Netherlands,Physical integrity,Political,,,,,,,,,0.967,
NLD,Netherlands,Police officers,Security,,,,,,,,,,2.492
NLD,Netherlands,Regional government independence,Political,,,,,,,,,0.885,
NLD,Netherlands,Regulatory quality,Economic,,,,,,,,,2.01824,
NLD,Netherlands,Remoteness,Economic,,,,,,,0,,,
NLD,Netherlands,Resource dependence,Economic,,,,,,,,0.364723407785375,,
NLD,Netherlands,Rule of law,Environmental,,,,,,,,,1.816361,
NLD,Netherlands,Rule of law,Security,,,,,,,,,1.816361,
NLD,Netherlands,Share of women in labour force,Economic,,,,,,,,,,84.4307970130596
NLD,Netherlands,Socio-economic vulnerability,Economic,,,,,,,,,0.2,
NLD,Netherlands,Socio-economic vulnerability,Environmental,,,,,,,,,0.2,
NLD,Netherlands,Stability,Political,,,,,,,,,0.8682934,
NLD,Netherlands,Strength of civil society,Environmental,,,,,,,,,0.895,
NLD,Netherlands,Strength of civil society,Societal,,,,,,,,,0.895,
NLD,Netherlands,Unemployment rate,Economic,,,,,,,,,3.88000011444092,
NLD,Netherlands,Uprooted people,Societal,,,,,,,,,6,
NLD,Netherlands,Urbanisation,Environmental,,,,,,,,,1.0328482247068,
NLD,Netherlands,Urbanisation,Societal,,,,,,,,,1.0328482247068,
NLD,Netherlands,Violent crime,Security,,,,,,,0.666666666666667,,,
NLD,Netherlands,Voice and accountability,Political,,,,,,,,,1.596444,
NLD,Netherlands,Voice and accountability,Societal,,,,,,,,,1.596444,
NLD,Netherlands,Women in parliament,Political,,,,,,,,,36,
NOR,Norway,Access to justice,Societal,,,,,,,,,0.979,
NOR,Norway,Aid dependency,Economic,,,,,,,,,0,
NOR,Norway,Armed security officers,Security,,,,,,,,,,1.653
NOR,Norway,Battle-related deaths,Security,,,,,,,,,0,
NOR,Norway,Clientelism,Political,,,,,,,,,0.024,
NOR,Norway,Conflict risk,Security,,,,,,,,,0,
NOR,Norway,Control over territory,Security,,,,,,,,,100,
NOR,Norway,Corruption,Political,,,,,,,,,84,
NOR,Norway,Debt,Economic,,,,,,,,,39.968,
NOR,Norway,Disaster risk,Environmental,,,,,,,,,0.3,
NOR,Norway,Education,Economic,,,,,,,,,0.919,
NOR,Norway,Environmental performance,Environmental,,,,,,,,,77.49,
NOR,Norway,Food insecurity,Economic,,,,,,,,,1,
NOR,Norway,Food insecurity,Environmental,,,,,,,,,1,
NOR,Norway,Formal alliances,Security,,,,,,,3,,,
NOR,Norway,GDP growth,Economic,,,,,,,,,0.732707179714055,
NOR,Norway,Gender discrimination,Security,,,,,,,,7,,
NOR,Norway,Gender inequality,Societal,,,,,,,,,0.044,
NOR,Norway,GINI,Societal,,,,,,,,23.8999996185303,,
NOR,Norway,Government effectiveness,Environmental,,,,,,,,,1.887119,
NOR,Norway,Government effectiveness,Political,,,,,,,,,1.887119,
NOR,Norway,Homicide rate,Security,,,,,,,,0.5,,
NOR,Norway,Horizontal inequality,Societal,,,,,,,,,2.745,
NOR,Norway,Impact of terrorism,Security,,,,,,,,,0.076,
NOR,Norway,Infectious diseases,Environmental,,,,,,,,44.3083653936555,,
NOR,Norway,Judicial constraints,Political,,,,,,,,,0.972,
NOR,Norway,Legislative constraints,Political,,,,,,,,,0.964,
NOR,Norway,NEET,Economic,,,,,,,,,4.85,
NOR,Norway,Non-state and one-sided violence,Security,,,,,,,,,0,
NOR,Norway,Physical integrity,Political,,,,,,,,,0.963,
NOR,Norway,Police officers,Security,,,,,,,,,,1.836
NOR,Norway,Regional government independence,Political,,,,,,,,,0.961,
NOR,Norway,Regulatory quality,Economic,,,,,,,,,1.75844,
NOR,Norway,Remoteness,Economic,,,,,,,0,,,
NOR,Norway,Resource dependence,Economic,,,,,,,,5.92453046093272,,
NOR,Norway,Rule of law,Environmental,,,,,,,,,1.965631,
NOR,Norway,Rule of law,Security,,,,,,,,,1.965631,
NOR,Norway,Share of women in labour force,Economic,,,,,,,,,,90.5205248173632
NOR,Norway,Socio-economic vulnerability,Economic,,,,,,,,,0.2,
NOR,Norway,Socio-economic vulnerability,Environmental,,,,,,,,,0.2,
NOR,Norway,Stability,Political,,,,,,,,,1.153804,
NOR,Norway,Strength of civil society,Environmental,,,,,,,,,0.968,
NOR,Norway,Strength of civil society,Societal,,,,,,,,,0.968,
NOR,Norway,Unemployment rate,Economic,,,,,,,,,3.91899991035461,
NOR,Norway,Uprooted people,Societal,,,,,,,,,5.9,
NOR,Norway,Urbanisation,Environmental,,,,,,,,,1.16507119508555,
NOR,Norway,Urbanisation,Societal,,,,,,,,,1.16507119508555,
NOR,Norway,Violent crime,Security,,,,,,,0,,,
NOR,Norway,Voice and accountability,Political,,,,,,,,,1.732547,
NOR,Norway,Voice and accountability,Societal,,,,,,,,,1.732547,
NOR,Norway,Women in parliament,Political,,,,,,,,,41.4,
NPL,Nepal,Access to justice,Societal,,,,,,,,,0.732,
NPL,Nepal,Aid dependency,Economic,,,,,,,,,4.5,
NPL,Nepal,Armed security officers,Security,,,,,,,,,,1.498
NPL,Nepal,Battle-related deaths,Security,,,,,,,,,0,
NPL,Nepal,Clientelism,Political,,,,,,,,,0.415,
NPL,Nepal,Conflict risk,Security,,,,,,,,,5.6,
NPL,Nepal,Control over territory,Security,,,,,,,,,87.5,
NPL,Nepal,Corruption,Political,,,,,,,,,31,
NPL,Nepal,Debt,Economic,,,,,,,,,30.199,
NPL,Nepal,Disaster risk,Environmental,,,,,,,,,5.7,
NPL,Nepal,Education,Economic,,,,,,,,,0.501,
NPL,Nepal,Environmental performance,Environmental,,,,,,,,,31.44,
NPL,Nepal,Food insecurity,Economic,,,,,,,,,2.7,
NPL,Nepal,Food insecurity,Environmental,,,,,,,,,2.7,
NPL,Nepal,Formal alliances,Security,,,,,,,1,,,
NPL,Nepal,GDP growth,Economic,,,,,,,,,4.54620926931204,
NPL,Nepal,Gender discrimination,Security,,,,,,,,13.7,,
NPL,Nepal,Gender inequality,Societal,,,,,,,,,0.476,
NPL,Nepal,GINI,Societal,,,,,,,,47.2000007629395,,
NPL,Nepal,Government effectiveness,Environmental,,,,,,,,,-0.9023383,
NPL,Nepal,Government effectiveness,Political,,,,,,,,,-0.9023383,
NPL,Nepal,Homicide rate,Security,,,,,,,2.2,,,
NPL,Nepal,Horizontal inequality,Societal,,,,,,,,,1.117,
NPL,Nepal,Impact of terrorism,Security,,,,,,,,,5.093,
NPL,Nepal,Infectious diseases,Environmental,,,,,,,,124.471067728462,,
NPL,Nepal,Judicial constraints,Political,,,,,,,,,0.78,
NPL,Nepal,Legislative constraints,Political,,,,,,,,,0.783,
NPL,Nepal,NEET,Economic,,,,,,,,32.1,,
NPL,Nepal,Non-state and one-sided violence,Security,,,,,,,,,0,
NPL,Nepal,Physical integrity,Political,,,,,,,,,0.738,
NPL,Nepal,Police officers,Security,,,,,,,,,,2.087
NPL,Nepal,Regional government independence,Political,,,,,,,,,0.914,
NPL,Nepal,Regulatory quality,Economic,,,,,,,,,-0.7456533,
NPL,Nepal,Remoteness,Economic,,,,,,,50.4668655395508,,,
NPL,Nepal,Resource dependence,Economic,,,,,,,,1.13418028211469,,
NPL,Nepal,Rule of law,Environmental,,,,,,,,,-0.4780528,
NPL,Nepal,Rule of law,Security,,,,,,,,,-0.4780528,
NPL,Nepal,Share of women in labour force,Economic,,,,,,,,,,96.8612114608465
NPL,Nepal,Socio-economic vulnerability,Economic,,,,,,,,,5.9,
NPL,Nepal,Socio-economic vulnerability,Environmental,,,,,,,,,5.9,
NPL,Nepal,Stability,Political,,,,,,,,,-0.6251459,
NPL,Nepal,Strength of civil society,Environmental,,,,,,,,,0.776,
NPL,Nepal,Strength of civil society,Societal,,,,,,,,,0.776,
NPL,Nepal,Unemployment rate,Economic,,,,,,,,,1.26400005817413,
NPL,Nepal,Uprooted people,Societal,,,,,,,,,3.7,
NPL,Nepal,Urbanisation,Environmental,,,,,,,,,3.72181839256581,
NPL,Nepal,Urbanisation,Societal,,,,,,,,,3.72181839256581,
NPL,Nepal,Violent crime,Security,,,,,,,2.33333333333333,,,
NPL,Nepal,Voice and accountability,Political,,,,,,,,,-0.1319581,
NPL,Nepal,Voice and accountability,Societal,,,,,,,,,-0.1319581,
NPL,Nepal,Women in parliament,Political,,,,,,,,,32.7,
NZL,New Zealand,Access to justice,Societal,,,,,,,,,0.922,
NZL,New Zealand,Aid dependency,Economic,,,,,,,,,0.1,
NZL,New Zealand,Armed security officers,Security,,,,,,,,,,1.288
NZL,New Zealand,Battle-related deaths,Security,,,,,,,,,0,
NZL,New Zealand,Clientelism,Political,,,,,,,,,0.037,
NZL,New Zealand,Conflict risk,Security,,,,,,,,,0,
NZL,New Zealand,Control over territory,Security,,,,,,,,,100,
NZL,New Zealand,Corruption,Political,,,,,,,,,87,
NZL,New Zealand,Debt,Economic,,,,,,,,,29.843,
NZL,New Zealand,Disaster risk,Environmental,,,,,,,,,4.4,
NZL,New Zealand,Education,Economic,,,,,,,,,0.923,
NZL,New Zealand,Environmental performance,Environmental,,,,,,,,,75.96,
NZL,New Zealand,Food insecurity,Economic,,,,,,,,,1.4,
NZL,New Zealand,Food insecurity,Environmental,,,,,,,,,1.4,
NZL,New Zealand,Formal alliances,Security,,,,,,,2,,,
NZL,New Zealand,GDP growth,Economic,,,,,,,,,0.853999628220265,
NZL,New Zealand,Gender discrimination,Security,,,,,,,,17.5,,
NZL,New Zealand,Gender inequality,Societal,,,,,,,,,0.133,
NZL,New Zealand,GINI,Societal,,,,,,,,33,,
NZL,New Zealand,Government effectiveness,Environmental,,,,,,,,,1.670251,
NZL,New Zealand,Government effectiveness,Political,,,,,,,,,1.670251,
NZL,New Zealand,Homicide rate,Security,,,,,,,,0.7,,
NZL,New Zealand,Horizontal inequality,Societal,,,,,,,,,2.036,
NZL,New Zealand,Impact of terrorism,Security,,,,,,,,,0.143,
NZL,New Zealand,Infectious diseases,Environmental,,,,,,,,18.7783564207952,,
NZL,New Zealand,Judicial constraints,Political,,,,,,,,,0.97,
NZL,New Zealand,Legislative constraints,Political,,,,,,,,,0.914,
NZL,New Zealand,NEET,Economic,,,,,,,,,11.91,
NZL,New Zealand,Non-state and one-sided violence,Security,,,,,,,,,0,
NZL,New Zealand,Physical integrity,Political,,,,,,,,,0.947,
NZL,New Zealand,Police officers,Security,,,,,,,,,,1.984
NZL,New Zealand,Regional government independence,Political,,,,,,,,,0.486,
NZL,New Zealand,Regulatory quality,Economic,,,,,,,,,1.978822,
NZL,New Zealand,Remoteness,Economic,,,,,,,0,,,
NZL,New Zealand,Resource dependence,Economic,,,,,,,,1.0442146693078,,
NZL,New Zealand,Rule of law,Environmental,,,,,,,,,1.876294,
NZL,New Zealand,Rule of law,Security,,,,,,,,,1.876294,
NZL,New Zealand,Share of women in labour force,Economic,,,,,,,,,,85.3697596987889
NZL,New Zealand,Socio-economic vulnerability,Economic,,,,,,,,,0.5,
NZL,New Zealand,Socio-economic vulnerability,Environmental,,,,,,,,,0.5,
NZL,New Zealand,Stability,Political,,,,,,,,,1.541482,
NZL,New Zealand,Strength of civil society,Environmental,,,,,,,,,0.932,
NZL,New Zealand,Strength of civil society,Societal,,,,,,,,,0.932,
NZL,New Zealand,Unemployment rate,Economic,,,,,,,,,4.52199983596802,
NZL,New Zealand,Uprooted people,Societal,,,,,,,,,1.7,
NZL,New Zealand,Urbanisation,Environmental,,,,,,,,,1.9759608353557,
NZL,New Zealand,Urbanisation,Societal,,,,,,,,,1.9759608353557,
NZL,New Zealand,Violent crime,Security,,,,,,,0,,,
NZL,New Zealand,Voice and accountability,Political,,,,,,,,,1.623501,
NZL,New Zealand,Voice and accountability,Societal,,,,,,,,,1.623501,
NZL,New Zealand,Women in parliament,Political,,,,,,,,,38.3,
OMN,Oman,Access to justice,Societal,,,,,,,,,0.818,
OMN,Oman,Aid dependency,Economic,,,,,,,,,0,
OMN,Oman,Armed security officers,Security,,,,,,,,,,2.354
OMN,Oman,Battle-related deaths,Security,,,,,,,,,0,
OMN,Oman,Clientelism,Political,,,,,,,,,0.546,
OMN,Oman,Conflict risk,Security,,,,,,,,,0.1,
OMN,Oman,Control over territory,Security,,,,,,,,,99.5,
OMN,Oman,Corruption,Political,,,,,,,,,52,
OMN,Oman,Debt,Economic,,,,,,,,,53.368,
OMN,Oman,Disaster risk,Environmental,,,,,,,,,5.2,
OMN,Oman,Education,Economic,,,,,,,,,0.732,
OMN,Oman,Environmental performance,Environmental,,,,,,,,,51.32,
OMN,Oman,Food insecurity,Economic,,,,,,,,,2.3,
OMN,Oman,Food insecurity,Environmental,,,,,,,,,2.3,
OMN,Oman,Formal alliances,Security,,,,,,,3,,,
OMN,Oman,GDP growth,Economic,,,,,,,,,-1.33327885057275,
OMN,Oman,Gender inequality,Societal,,,,,,,,,0.304,
OMN,Oman,Government effectiveness,Environmental,,,,,,,,,0.1865782,
OMN,Oman,Government effectiveness,Political,,,,,,,,,0.1865782,
OMN,Oman,Homicide rate,Security,,,,,,,,0.5,,
OMN,Oman,Horizontal inequality,Societal,,,,,,,,,-0.058,
OMN,Oman,Impact of terrorism,Security,,,,,,,,,0,
OMN,Oman,Infectious diseases,Environmental,,,,,,,,16.537765917267,,
OMN,Oman,Judicial constraints,Political,,,,,,,,,0.343,
OMN,Oman,Legislative constraints,Political,,,,,,,,,0.227,
OMN,Oman,Non-state and one-sided violence,Security,,,,,,,,,0,
OMN,Oman,Physical integrity,Political,,,,,,,,,0.754,
OMN,Oman,Police officers,Security,,,,,,,,,,3.25
OMN,Oman,Regional government independence,Political,,,,,,,,,0.339,
OMN,Oman,Regulatory quality,Economic,,,,,,,,,0.3100107,
OMN,Oman,Remoteness,Economic,,,,,,,33.3110427856445,,,
OMN,Oman,Resource dependence,Economic,,,,,,,,23.487691326854,,
OMN,Oman,Rule of law,Environmental,,,,,,,,,0.4648626,
OMN,Oman,Rule of law,Security,,,,,,,,,0.4648626,
OMN,Oman,Share of women in labour force,Economic,,,,,,,,,,34.6000683137647
OMN,Oman,Socio-economic vulnerability,Economic,,,,,,,,,1.7,
OMN,Oman,Socio-economic vulnerability,Environmental,,,,,,,,,1.7,
OMN,Oman,Stability,Political,,,,,,,,,0.6545912,
OMN,Oman,Strength of civil society,Environmental,,,,,,,,,0.235,
OMN,Oman,Strength of civil society,Societal,,,,,,,,,0.235,
OMN,Oman,Unemployment rate,Economic,,,,,,,,,3.11299991607666,
OMN,Oman,Uprooted people,Societal,,,,,,,,,1,
OMN,Oman,Urbanisation,Environmental,,,,,,,,,4.60993724709811,
OMN,Oman,Urbanisation,Societal,,,,,,,,,4.60993724709811,
OMN,Oman,Violent crime,Security,,,,,,,0,,,
OMN,Oman,Voice and accountability,Political,,,,,,,,,-1.026107,
OMN,Oman,Voice and accountability,Societal,,,,,,,,,-1.026107,
OMN,Oman,Women in parliament,Political,,,,,,,,,1.2,
PAK,Pakistan,Access to justice,Societal,,,,,,,,,0.489,
PAK,Pakistan,Aid dependency,Economic,,,,,,,,,1,
PAK,Pakistan,Armed security officers,Security,,,,,,,,,,1.495
PAK,Pakistan,Battle-related deaths,Security,,,,,,,,,0.104592987922495,
PAK,Pakistan,Clientelism,Political,,,,,,,,,0.751,
PAK,Pakistan,Conflict risk,Security,,,,,,,,,8,
PAK,Pakistan,Control over territory,Security,,,,,,,,,87.5,
PAK,Pakistan,Corruption,Political,,,,,,,,,33,
PAK,Pakistan,Debt,Economic,,,,,,,,,71.69,
PAK,Pakistan,Disaster risk,Environmental,,,,,,,,,7.4,
PAK,Pakistan,Education,Economic,,,,,,,,,0.407,
PAK,Pakistan,Environmental performance,Environmental,,,,,,,,,37.5,
PAK,Pakistan,Food insecurity,Economic,,,,,,,,,5.3,
PAK,Pakistan,Food insecurity,Environmental,,,,,,,,,5.3,
PAK,Pakistan,Formal alliances,Security,,,,,,,5,,,
PAK,Pakistan,GDP growth,Economic,,,,,,,,,3.28462525679912,
PAK,Pakistan,Gender discrimination,Security,,,,,,,,37.1,,
PAK,Pakistan,Gender inequality,Societal,,,,,,,,,0.547,
PAK,Pakistan,GINI,Societal,,,,,,,,30.6900005340576,,
PAK,Pakistan,Government effectiveness,Environmental,,,,,,,,,-0.6338443,
PAK,Pakistan,Government effectiveness,Political,,,,,,,,,-0.6338443,
PAK,Pakistan,Homicide rate,Security,,,,,,,,4.2,,
PAK,Pakistan,Horizontal inequality,Societal,,,,,,,,,-0.588,
PAK,Pakistan,Impact of terrorism,Security,,,,,,,,,7.889,
PAK,Pakistan,Infectious diseases,Environmental,,,,,,,,114.17897324904,,
PAK,Pakistan,Judicial constraints,Political,,,,,,,,,0.633,
PAK,Pakistan,Legislative constraints,Political,,,,,,,,,0.662,
PAK,Pakistan,NEET,Economic,,,,,,,,,30.96,
PAK,Pakistan,Non-state and one-sided violence,Security,,,,,,,,,0.123033524166364,
PAK,Pakistan,Physical integrity,Political,,,,,,,,,0.139,
PAK,Pakistan,Police officers,Security,,,,,,,,,,2.5
PAK,Pakistan,Regional government independence,Political,,,,,,,,,0.779,
PAK,Pakistan,Regulatory quality,Economic,,,,,,,,,-0.6444417,
PAK,Pakistan,Remoteness,Economic,,,,,,,28.1244430541992,,,
PAK,Pakistan,Resource dependence,Economic,,,,,,,,1.05166557596526,,
PAK,Pakistan,Rule of law,Environmental,,,,,,,,,-0.6730217,
PAK,Pakistan,Rule of law,Security,,,,,,,,,-0.6730217,
PAK,Pakistan,Share of women in labour force,Economic,,,,,,,,,,29.5703619175736
PAK,Pakistan,Socio-economic vulnerability,Economic,,,,,,,,,5.4,
PAK,Pakistan,Socio-economic vulnerability,Environmental,,,,,,,,,5.4,
PAK,Pakistan,Stability,Political,,,,,,,,,-2.267435,
PAK,Pakistan,Strength of civil society,Environmental,,,,,,,,,0.542,
PAK,Pakistan,Strength of civil society,Societal,,,,,,,,,0.542,
PAK,Pakistan,Unemployment rate,Economic,,,,,,,,,3.03800010681152,
PAK,Pakistan,Uprooted people,Societal,,,,,,,,,7.6,
PAK,Pakistan,Urbanisation,Environmental,,,,,,,,,2.66867436174866,
PAK,Pakistan,Urbanisation,Societal,,,,,,,,,2.66867436174866,
PAK,Pakistan,Violent crime,Security,,,,,,,3.33333333333333,,,
PAK,Pakistan,Voice and accountability,Political,,,,,,,,,-0.8006933,
PAK,Pakistan,Voice and accountability,Societal,,,,,,,,,-0.8006933,
